"customerid","days_since_purchase","recency_score","num_orders","frequency_score","customer_revenue","monetary_score"
"13583",155,3,"2",2,"1445.03",4
"15636",89,3,"4",4,"1444.58",4
"17175",44,4,"4",3,"1443.69",4
"17734",53,4,"6",4,"1442.32",4
"18106",329,2,"6",4,"1441.06",4
"18066",75,3,"3",3,"1440.40",4
"13543",634,1,"2",2,"1439.61",4
"14071",3,5,"8",4,"1437.57",4
"16088",575,1,"2",3,"1437.43",4
"13278",40,4,"4",4,"1435.85",4
"12805",381,2,"4",4,"1434.95",4
"16140",65,3,"3",3,"1433.46",4
"12389",402,2,"3",3,"1433.33",4
"17941",130,3,"4",3,"1433.28",4
"13531",205,2,"6",4,"1433.07",4
"13475",191,2,"4",4,"1431.78",4
"15427",33,4,"3",3,"1430.54",4
"15468",51,4,"3",3,"1430.48",4
"14684",25,4,"6",4,"1430.03",4
"13159",8,5,"4",3,"1429.35",4
"15889",156,3,"8",4,"1427.60",4
"14412",42,4,"3",3,"1426.19",4
"17411",12,5,"5",4,"1425.38",4
"18221",22,4,"6",4,"1424.94",4
"16980",255,2,"3",3,"1422.83",4
"17438",253,2,"5",4,"1422.77",4
"15106",17,5,"5",4,"1422.52",4
"16463",21,4,"4",4,"1422.40",4
"14019",46,4,"3",3,"1421.61",4
"15799",75,3,"4",3,"1421.34",4
"16173",15,5,"6",4,"1418.32",4
"17856",1,5,"4",4,"1418.03",4
"15223",225,2,"5",4,"1417.95",4
"16245",23,4,"3",3,"1413.66",4
"17496",358,2,"4",4,"1412.89",4
"15237",1,5,"4",3,"1412.32",4
"16848",52,4,"4",3,"1411.62",4
"15444",9,5,"2",3,"1411.21",4
"16906",81,3,"7",4,"1410.92",4
"17714",320,2,"5",4,"1410.18",4
"17545",43,4,"6",4,"1409.86",4
"16854",417,1,"2",2,"1408.96",4
"13049",64,3,"4",3,"1408.24",4
"12695",7,5,"7",4,"1407.12",4
"15652",91,3,"5",4,"1405.94",4
"14909",437,1,"3",3,"1404.68",4
"12765",472,1,"6",4,"1404.58",4
"18189",77,3,"3",3,"1403.73",4
"15186",14,5,"5",4,"1403.20",4
"13259",61,3,"9",5,"1402.54",4
"14687",106,3,"3",3,"1402.06",4
"18202",199,2,"3",3,"1396.99",4
"16129",407,2,"3",3,"1396.05",4
"15322",85,3,"2",3,"1390.86",4
"15141",457,1,"7",4,"1388.47",4
"12952",5,5,"4",4,"1387.79",4
"13382",280,2,"5",4,"1387.58",4
"15996",88,3,"7",4,"1386.40",4
"16167",414,1,"5",4,"1386.12",4
"18167",23,4,"3",3,"1384.86",4
"13572",205,2,"1",2,"1384.25",4
"14116",19,4,"5",4,"1382.74",4
"16389",53,4,"4",4,"1382.07",4
"14861",52,4,"10",5,"1380.73",4
"15751",460,1,"11",5,"1380.44",4
"13821",144,3,"6",4,"1379.08",4
"17878",43,4,"3",3,"1378.93",4
"13074",511,1,"4",3,"1378.74",4
"12886",67,3,"2",2,"1378.40",4
"16727",364,2,"4",3,"1377.77",4
"14853",24,4,"5",4,"1376.87",4
"14662",28,4,"7",4,"1376.43",4
"15580",376,2,"8",4,"1375.39",4
"13579",14,5,"5",4,"1374.34",4
"14265",109,3,"4",3,"1373.35",4
"14434",21,4,"6",4,"1372.80",4
"15453",1,5,"7",4,"1371.77",4
"14538",64,3,"5",4,"1370.84",4
"13155",33,4,"6",4,"1370.48",4
"14316",422,1,"5",4,"1370.34",4
"12533",627,1,"2",3,"1367.89",4
"16300",430,1,"3",3,"1367.32",4
"13035",73,3,"3",3,"1364.20",4
"14577",12,5,"7",4,"1364.15",4
"14114",273,2,"7",4,"1364.09",4
"13760",54,4,"5",4,"1363.64",4
"16588",386,2,"4",3,"1361.28",4
"13396",29,4,"2",2,"1360.99",4
"13919",59,3,"4",3,"1360.68",4
"16384",89,3,"4",4,"1358.95",4
"17150",376,2,"6",4,"1357.95",4
"17429",128,3,"5",4,"1357.46",4
"12875",143,3,"5",4,"1356.99",4
"17054",28,4,"5",4,"1356.33",4
"15116",17,5,"4",3,"1352.75",4
"16079",16,5,"3",3,"1352.00",4
"16367",37,4,"3",3,"1350.48",4
"17025",60,3,"5",4,"1349.67",4
"14847",148,3,"3",3,"1348.95",4
"15411",26,4,"4",4,"1348.93",4
"16669",23,4,"3",3,"1348.88",4
"12646",4,5,"2",2,"1346.97",4
"14320",206,2,"5",4,"1346.75",4
"13639",74,3,"2",2,"1346.27",4
"15398",16,5,"2",3,"1345.53",4
"12426",194,2,"2",2,"1345.21",4
"14550",10,5,"4",4,"1345.06",4
"12463",53,4,"4",3,"1344.78",4
"15154",75,3,"3",3,"1343.72",4
"14618",9,5,"7",4,"1342.32",4
"18085",330,2,"4",4,"1341.85",4
"13743",2,5,"7",4,"1341.60",4
"17499",289,2,"2",2,"1341.39",4
"17951",39,4,"4",3,"1340.58",4
"12620",14,5,"3",3,"1339.41",4
"12711",611,1,"2",2,"1339.05",4
"12591",317,2,"3",3,"1338.95",4
"13803",255,2,"3",3,"1338.91",4
"13506",316,2,"5",4,"1338.08",4
"13220",78,3,"5",4,"1336.09",4
"12919",8,5,"6",4,"1335.19",4
"17033",86,3,"4",4,"1332.79",4
"17932",29,4,"3",3,"1331.57",4
"14899",395,2,"1",2,"1331.38",4
"16295",9,5,"4",3,"1328.55",4
"13232",12,5,"7",4,"1328.35",4
"14712",29,4,"4",3,"1328.07",4
"15146",164,3,"2",2,"1327.16",4
"14956",421,1,"1",2,"1325.00",4
"12960",413,1,"4",4,"1322.07",4
"14591",15,5,"4",3,"1320.21",4
"12526",0,5,"3",3,"1316.66",4
"14921",30,4,"2",2,"1316.07",4
"14511",11,5,"5",4,"1314.81",4
"14973",107,3,"3",3,"1314.45",4
"16296",626,1,"4",3,"1313.67",4
"13282",18,5,"4",4,"1313.19",4
"12364",7,5,"4",3,"1313.10",4
"16756",214,2,"7",4,"1312.37",4
"12639",238,2,"3",3,"1312.37",4
"12987",73,3,"5",4,"1312.21",4
"17027",78,3,"9",5,"1310.63",4
"13855",500,1,"4",3,"1310.34",4
"12717",151,3,"3",3,"1308.91",4
"16377",267,2,"2",2,"1308.48",4
"13328",316,2,"1",1,"1308.48",4
"13846",24,4,"4",3,"1307.79",4
"16282",339,2,"3",3,"1307.58",4
"16894",502,1,"3",3,"1306.96",4
"15677",49,4,"3",3,"1305.63",4
"14297",17,5,"4",4,"1305.33",4
"15813",207,2,"2",3,"1303.91",4
"15400",92,3,"8",5,"1302.30",4
"16370",82,3,"4",3,"1301.91",4
"16574",71,3,"3",3,"1301.78",4
"15108",141,3,"4",3,"1300.25",4
"14284",30,4,"3",3,"1299.65",4
"14480",11,5,"4",3,"1299.52",4
"16943",211,2,"5",4,"1299.49",4
"16464",19,4,"3",3,"1298.66",4
"12488",9,5,"3",3,"1298.66",4
"12372",71,3,"3",3,"1298.04",4
"18286",476,1,"2",2,"1296.43",4
"16929",3,5,"7",4,"1295.39",4
"13440",423,1,"7",4,"1295.25",4
"16212",19,4,"4",3,"1293.71",4
"15621",4,5,"4",4,"1293.03",4
"16777",80,3,"5",4,"1292.18",4
"15471",2,5,"3",3,"1292.01",4
"16744",11,5,"7",4,"1291.91",4
"17109",29,4,"8",4,"1291.71",4
"14619",245,2,"2",2,"1291.24",4
"14856",36,4,"3",3,"1290.53",4
"16372",33,4,"5",4,"1290.31",4
"15171",331,2,"1",2,"1289.50",4
"14679",381,2,"3",3,"1289.44",4
"15774",68,3,"6",4,"1288.34",4
"15136",2,5,"4",3,"1286.70",4
"16608",453,1,"2",3,"1286.62",4
"16949",3,5,"6",4,"1286.27",4
"13300",169,3,"3",3,"1285.51",4
"13617",40,4,"8",4,"1278.75",4
"17521",29,4,"5",4,"1278.06",4
"16951",134,3,"3",3,"1277.75",4
"14478",382,2,"4",3,"1276.66",4
"17034",16,5,"5",4,"1276.42",4
"13916",463,1,"4",3,"1275.81",4
"17142",239,2,"4",4,"1275.25",4
"14820",21,4,"9",5,"1274.76",4
"15809",36,4,"7",4,"1274.44",4
"14167",39,4,"8",4,"1274.29",4
"13138",22,4,"7",4,"1274.01",4
"14490",406,2,"2",2,"1273.47",4
"13443",448,1,"6",4,"1273.16",4
"17478",408,2,"2",2,"1272.80",4
"12394",63,3,"2",2,"1272.48",4
"17341",156,3,"5",4,"1272.21",4
"16222",318,2,"2",2,"1272.05",4
"12630",9,5,"2",2,"1270.88",4
"13492",136,3,"3",3,"1269.84",4
"15439",404,2,"4",3,"1269.05",4
"15584",23,4,"6",4,"1268.20",4
"13892",26,4,"6",4,"1267.65",4
"17037",87,3,"1",1,"1267.32",4
"17531",190,2,"3",3,"1266.82",4
"14487",26,4,"7",4,"1266.27",4
"13515",72,3,"6",4,"1265.82",4
"17635",424,1,"3",3,"1265.58",4
"14379",44,4,"4",4,"1265.16",4
"16842",100,3,"3",3,"1264.19",4
"14427",50,4,"4",3,"1263.52",4
"17759",17,5,"5",4,"1261.88",4
"16688",1,5,"4",3,"1260.86",4
"14984",19,4,"6",4,"1260.51",4
"18035",35,4,"5",4,"1260.23",4
"17343",355,2,"6",4,"1259.94",4
"12993",23,4,"8",5,"1259.63",4
"13689",63,3,"2",2,"1259.50",4
"15009",12,5,"3",3,"1259.43",4
"15651",36,4,"5",4,"1259.06",4
"14474",46,4,"2",2,"1258.89",4
"14931",4,5,"5",4,"1257.68",4
"12402",323,2,"6",4,"1256.90",4
"17481",3,5,"4",3,"1255.59",4
"17862",323,2,"4",4,"1254.89",4
"14419",10,5,"7",4,"1254.64",4
"15064",410,1,"4",3,"1254.41",4
"15441",396,2,"3",3,"1254.21",4
"15664",50,4,"4",4,"1254.03",4
"16292",121,3,"5",4,"1253.76",4
"14725",24,4,"4",3,"1252.74",4
"15579",68,3,"5",4,"1250.63",4
"15599",26,4,"3",3,"1250.06",4
"18135",29,4,"10",5,"1249.62",4
"14020",16,5,"4",3,"1249.01",4
"12666",394,2,"1",2,"1248.42",4
"14383",38,4,"3",3,"1247.69",4
"12689",25,4,"2",2,"1247.61",4
"14240",30,4,"3",3,"1247.49",4
"13860",1,5,"5",4,"1245.90",4
"17076",36,4,"6",4,"1242.75",4
"17529",610,1,"2",2,"1240.25",4
"13863",247,2,"4",3,"1239.55",4
"12985",0,5,"2",2,"1239.38",4
"17796",40,4,"7",4,"1236.39",4
"14231",183,3,"4",3,"1235.62",4
"13201",502,1,"4",3,"1233.06",4
"12605",376,2,"4",4,"1232.95",4
"16527",81,3,"2",3,"1232.94",4
"16159",281,2,"4",3,"1232.79",4
"18080",18,5,"2",2,"1231.50",4
"16723",91,3,"4",3,"1231.36",4
"14821",366,2,"7",4,"1230.15",4
"12673",5,5,"3",3,"1230.02",4
"13019",379,2,"6",4,"1229.95",4
"14871",3,5,"9",5,"1228.17",4
"17342",379,2,"4",4,"1227.54",4
"12866",283,2,"3",3,"1227.35",4
"15800",107,3,"7",4,"1227.07",4
"13402",127,3,"4",4,"1226.85",4
"15269",23,4,"3",3,"1225.36",4
"15303",290,2,"3",3,"1224.18",4
"14428",7,5,"5",4,"1224.06",4
"13787",75,3,"6",4,"1222.50",4
"16946",383,2,"5",4,"1222.04",4
"15376",40,4,"3",3,"1221.56",4
"17132",452,1,"2",2,"1220.91",4
"14430",511,1,"3",3,"1220.90",4
"15004",147,3,"1",2,"1220.77",3
"13243",203,2,"5",4,"1220.38",3
"13299",268,2,"3",3,"1218.70",3
"13304",351,2,"4",4,"1217.99",3
"14698",1,5,"5",4,"1217.27",3
"15390",396,2,"2",3,"1216.66",3
"14512",187,3,"7",4,"1215.97",3
"15661",317,2,"8",4,"1215.95",3
"17410",16,5,"5",4,"1214.72",3
"13405",74,3,"6",4,"1213.81",3
"18263",25,4,"3",3,"1213.16",3
"16872",77,3,"6",4,"1213.13",3
"13918",49,4,"2",2,"1212.84",3
"16653",16,5,"2",3,"1212.66",3
"12464",10,5,"8",4,"1212.05",3
"15377",382,2,"4",4,"1211.75",3
"14193",67,3,"3",3,"1210.19",3
"17653",36,4,"4",3,"1207.56",3
"16830",38,4,"4",4,"1207.50",3
"18193",165,3,"3",3,"1207.35",3
"16762",19,5,"3",3,"1207.24",3
"12742",625,1,"1",2,"1201.52",3
"17360",17,5,"6",4,"1200.51",3
"14446",0,5,"5",4,"1200.28",3
"15181",66,3,"5",4,"1200.20",3
"15600",428,1,"4",3,"1199.31",3
"17397",22,4,"3",3,"1198.28",3
"17713",382,2,"4",3,"1198.09",3
"16307",429,1,"3",3,"1194.92",3
"15145",4,5,"4",3,"1194.73",3
"13723",217,2,"6",4,"1194.08",3
"14382",26,4,"2",2,"1193.63",3
"14201",60,3,"10",5,"1193.54",3
"12611",52,4,"1",1,"1193.32",3
"13293",392,2,"6",4,"1192.94",3
"13976",206,2,"4",4,"1192.36",3
"14213",404,2,"1",1,"1192.20",3
"16501",383,2,"1",1,"1191.23",3
"13882",2,5,"5",4,"1191.13",3
"16471",274,2,"4",4,"1189.98",3
"12462",18,5,"2",2,"1189.59",3
"17239",312,2,"4",3,"1189.45",3
"14275",395,2,"6",4,"1189.38",3
"18057",393,2,"3",3,"1188.46",3
"15573",31,4,"5",4,"1188.42",3
"18181",24,4,"5",4,"1188.34",3
"15737",14,5,"8",4,"1188.12",3
"17800",37,4,"9",5,"1187.21",3
"13388",131,3,"3",3,"1185.65",3
"18060",408,2,"2",2,"1185.46",3
"14206",239,2,"3",3,"1185.01",3
"15259",512,1,"4",4,"1182.38",3
"17021",442,1,"6",4,"1182.22",3
"13526",738,1,"2",2,"1182.00",3
"13395",185,3,"3",3,"1180.23",3
"18277",58,4,"5",4,"1180.05",3
"17058",81,3,"3",3,"1179.89",3
"16614",182,3,"3",3,"1179.79",3
"16693",68,3,"5",4,"1179.48",3
"13797",436,1,"3",3,"1179.45",3
"16345",44,4,"2",2,"1178.79",3
"18025",379,2,"6",4,"1177.72",3
"17539",617,1,"4",3,"1176.84",3
"13233",74,3,"4",3,"1176.46",3
"15210",225,2,"3",3,"1176.19",3
"14370",450,1,"6",4,"1175.78",3
"15994",54,4,"3",3,"1175.68",3
"12885",63,3,"3",3,"1175.22",3
"15068",46,4,"4",3,"1174.90",3
"12640",23,4,"3",3,"1174.58",3
"14126",7,5,"4",4,"1172.46",3
"12691",28,4,"7",4,"1170.40",3
"18071",257,2,"6",4,"1169.68",3
"16926",371,2,"5",4,"1169.61",3
"17373",40,4,"7",4,"1167.50",3
"13497",282,2,"6",4,"1166.83",3
"17950",72,3,"7",4,"1166.29",3
"17664",18,5,"4",3,"1166.23",3
"14693",264,2,"7",4,"1165.36",3
"14261",50,4,"2",2,"1163.45",3
"16800",11,5,"1",1,"1162.65",3
"15347",366,2,"4",4,"1162.00",3
"17525",359,2,"3",3,"1161.90",3
"12546",46,4,"2",3,"1161.50",3
"12972",413,1,"4",4,"1161.20",3
"13897",50,4,"3",3,"1160.72",3
"13459",624,1,"2",2,"1160.41",3
"15088",21,4,"2",2,"1160.07",3
"17978",365,2,"4",3,"1159.99",3
"13601",45,4,"4",3,"1159.99",3
"16838",197,2,"4",4,"1159.61",3
"13499",17,5,"5",4,"1159.11",3
"17513",72,3,"3",3,"1158.80",3
"16184",64,3,"6",4,"1158.79",3
"17169",57,4,"3",3,"1156.73",3
"14788",7,5,"3",3,"1156.32",3
"17127",428,1,"5",4,"1155.03",3
"16637",32,4,"4",4,"1154.47",3
"13462",252,2,"5",4,"1153.85",3
"14818",73,3,"6",4,"1153.56",3
"17984",145,3,"5",4,"1152.19",3
"14475",71,3,"4",3,"1151.15",3
"12475",53,4,"2",2,"1149.64",3
"12710",96,3,"3",3,"1149.02",3
"14308",549,1,"2",2,"1147.02",3
"15038",58,4,"9",5,"1146.53",3
"16766",273,2,"2",3,"1145.60",3
"17477",612,1,"2",2,"1144.30",3
"12769",238,2,"1",1,"1143.60",3
"17097",2,5,"9",5,"1143.36",3
"14585",50,4,"5",4,"1143.27",3
"17770",198,2,"5",4,"1143.27",3
"17201",53,4,"4",3,"1143.10",3
"12439",682,1,"2",2,"1142.88",3
"17908",373,2,"5",4,"1142.47",3
"13856",168,3,"11",5,"1142.03",3
"16270",353,2,"1",1,"1141.24",3
"16521",415,1,"3",3,"1140.11",3
"15586",592,1,"3",3,"1139.10",3
"17500",17,5,"3",3,"1138.00",3
"15879",404,2,"4",4,"1137.80",3
"17302",14,5,"5",4,"1135.63",3
"17866",142,3,"3",3,"1134.95",3
"13109",59,3,"3",3,"1134.03",3
"15022",11,5,"5",4,"1133.44",3
"16989",7,5,"6",4,"1133.25",3
"18125",29,4,"4",3,"1131.75",3
"15500",8,5,"4",3,"1131.56",3
"13393",583,1,"4",4,"1131.45",3
"12616",95,3,"3",3,"1131.10",3
"15695",266,2,"4",4,"1131.04",3
"17622",597,1,"2",2,"1130.21",3
"13447",23,4,"3",3,"1129.14",3
"13145",39,4,"7",4,"1128.52",3
"14450",180,3,"7",4,"1128.44",3
"12373",311,2,"3",3,"1127.65",3
"14671",549,1,"2",2,"1127.45",3
"15969",2,5,"5",4,"1127.05",3
"12503",584,1,"1",2,"1126.00",3
"13167",18,5,"5",4,"1125.15",3
"16306",213,2,"7",4,"1124.72",3
"14479",253,2,"4",3,"1124.71",3
"15882",198,2,"8",4,"1124.66",3
"13778",103,3,"4",3,"1124.49",3
"14917",596,1,"2",2,"1123.75",3
"17492",248,2,"3",3,"1122.42",3
"13486",78,3,"3",3,"1122.41",3
"17562",14,5,"7",4,"1122.38",3
"18218",211,2,"4",3,"1121.84",3
"13368",256,2,"4",4,"1121.50",3
"13589",14,5,"6",4,"1120.74",3
"16955",184,3,"6",4,"1120.31",3
"17007",50,4,"7",4,"1120.10",3
"16354",63,3,"5",4,"1119.46",3
"17423",46,4,"3",3,"1118.95",3
"16430",57,4,"7",4,"1117.94",3
"17788",73,3,"2",2,"1117.90",3
"16278",100,3,"3",3,"1117.84",3
"16769",260,2,"4",4,"1117.05",3
"14080",32,4,"5",4,"1115.68",3
"13509",8,5,"8",5,"1114.72",3
"14672",234,2,"4",4,"1113.14",3
"12679",58,3,"4",3,"1113.02",3
"12648",154,3,"4",4,"1112.00",3
"16139",18,5,"5",4,"1111.15",3
"16702",415,1,"4",3,"1110.83",3
"15069",179,3,"1",2,"1109.53",3
"15559",568,1,"1",1,"1109.40",3
"15828",375,2,"1",2,"1108.82",3
"15933",21,4,"3",3,"1107.46",3
"14375",185,3,"3",3,"1106.82",3
"14891",148,3,"4",3,"1106.73",3
"14102",5,5,"5",4,"1105.88",3
"12434",84,3,"3",3,"1103.43",3
"16895",64,3,"5",4,"1102.90",3
"14948",23,4,"6",4,"1101.97",3
"13295",359,2,"4",4,"1101.97",3
"15574",177,3,"6",4,"1101.44",3
"12785",364,2,"3",3,"1100.40",3
"16014",37,4,"5",4,"1100.28",3
"14009",198,2,"3",3,"1099.91",3
"17137",416,1,"6",4,"1099.81",3
"12421",15,5,"6",4,"1098.60",3
"14971",35,4,"3",3,"1097.98",3
"13835",25,4,"7",4,"1095.27",3
"17703",35,4,"4",3,"1094.84",3
"15745",19,4,"4",3,"1094.59",3
"14460",110,3,"9",5,"1093.50",3
"12803",393,2,"1",1,"1092.81",3
"17726",395,2,"7",4,"1092.06",3
"14199",218,2,"4",4,"1091.70",3
"16805",173,3,"5",4,"1091.34",3
"16211",88,3,"3",3,"1090.59",3
"13853",57,4,"1",2,"1090.14",3
"12534",130,3,"1",1,"1089.18",3
"15254",127,3,"3",3,"1088.35",3
"16188",44,4,"5",4,"1087.66",3
"16223",374,2,"2",2,"1087.05",3
"15763",31,4,"2",3,"1086.92",3
"14139",46,4,"4",3,"1086.80",3
"13546",12,5,"5",4,"1086.24",3
"16298",22,4,"7",4,"1085.70",3
"14013",110,3,"5",4,"1084.57",3
"16533",19,5,"3",3,"1082.81",3
"14805",15,5,"7",4,"1082.55",3
"14083",4,5,"11",5,"1082.19",3
"14561",75,3,"3",3,"1080.76",3
"13744",95,3,"2",2,"1080.52",3
"13726",38,4,"2",2,"1079.66",3
"14343",421,1,"4",4,"1079.66",3
"12354",232,2,"1",2,"1079.40",3
"13567",428,1,"4",3,"1079.29",3
"15546",606,1,"2",3,"1079.10",3
"14352",157,3,"4",4,"1078.96",3
"13656",164,3,"4",3,"1078.85",3
"16183",67,3,"4",3,"1077.81",3
"16642",4,5,"3",3,"1077.45",3
"17366",432,1,"2",2,"1077.24",3
"16071",44,4,"4",3,"1076.80",3
"13607",40,4,"2",2,"1075.81",3
"15912",178,3,"9",5,"1074.70",3
"16231",379,2,"4",4,"1074.47",3
"13727",28,4,"8",4,"1074.15",3
"15238",29,4,"3",3,"1071.99",3
"13467",10,5,"2",2,"1071.91",3
"12801",500,1,"1",1,"1071.82",3
"13521",1,5,"3",3,"1071.73",3
"16593",50,4,"8",5,"1071.14",3
"14484",50,4,"4",3,"1070.98",3
"16884",37,4,"4",3,"1070.97",3
"17522",1,5,"5",4,"1070.71",3
"12728",71,3,"5",4,"1070.17",3
"17871",204,2,"5",4,"1068.95",3
"17854",185,3,"6",4,"1068.50",3
"16386",28,4,"3",3,"1068.16",3
"15436",12,5,"3",3,"1067.75",3
"15626",74,3,"3",3,"1067.52",3
"17277",227,2,"2",2,"1065.35",3
"15639",134,3,"3",3,"1065.08",3
"13959",79,3,"6",4,"1064.77",3
"14488",67,3,"1",1,"1064.28",3
"14966",14,5,"6",4,"1064.26",3
"15801",46,4,"3",3,"1063.95",3
"12936",17,5,"4",4,"1063.90",3
"17849",218,2,"8",4,"1063.76",3
"12815",147,3,"2",2,"1063.46",3
"14411",310,2,"1",1,"1063.00",3
"15706",63,3,"4",4,"1060.56",3
"17727",15,5,"1",2,"1060.25",3
"17421",386,2,"3",3,"1059.41",3
"18130",15,5,"3",3,"1059.39",3
"17214",60,3,"6",4,"1059.12",3
"14734",425,1,"4",3,"1056.42",3
"15645",18,5,"3",3,"1055.17",3
"13065",373,2,"5",4,"1055.05",3
"13140",108,3,"5",4,"1054.92",3
"15977",17,5,"2",3,"1054.73",3
"12716",3,5,"2",2,"1053.49",3
"12580",246,2,"2",2,"1052.90",3
"15886",60,3,"4",4,"1052.87",3
"15855",136,3,"6",4,"1052.72",3
"16391",400,2,"4",3,"1052.26",3
"14947",72,3,"6",4,"1049.79",3
"13775",590,1,"1",2,"1049.66",3
"17934",51,4,"3",3,"1049.15",3
"15026",80,3,"5",4,"1048.89",3
"15839",33,4,"3",3,"1048.49",3
"16728",46,4,"4",3,"1048.28",3
"17578",218,2,"7",4,"1047.33",3
"17474",599,1,"1",1,"1047.00",3
"15407",33,4,"4",4,"1046.74",3
"15091",67,3,"3",3,"1046.61",3
"17555",19,5,"5",4,"1045.74",3
"14108",30,4,"4",4,"1044.96",3
"15464",338,2,"1",1,"1044.65",3
"15535",173,3,"6",4,"1044.37",3
"13359",63,3,"2",2,"1043.31",3
"16903",29,4,"3",3,"1041.75",3
"16991",421,1,"1",2,"1041.21",3
"16261",17,5,"6",4,"1041.16",3
"13613",452,1,"5",4,"1039.85",3
"13873",119,3,"8",4,"1038.92",3
"12486",431,1,"1",1,"1037.28",3
"17042",2,5,"5",4,"1036.58",3
"14902",25,4,"3",3,"1035.62",3
"17926",133,3,"5",4,"1035.49",3
"16260",50,4,"1",1,"1035.45",3
"12811",260,2,"5",4,"1033.90",3
"17724",71,3,"3",3,"1033.00",3
"14248",318,2,"3",3,"1032.95",3
"13000",106,3,"4",4,"1032.50",3
"17405",1,5,"3",3,"1031.41",3
"13235",212,2,"1",1,"1031.07",3
"16198",75,3,"2",2,"1030.04",3
"16418",44,4,"5",4,"1028.74",3
"15333",208,2,"1",1,"1028.56",3
"16682",4,5,"5",4,"1028.00",3
"16227",225,2,"3",3,"1027.22",3
"15887",406,2,"3",3,"1027.15",3
"15003",473,1,"6",4,"1027.03",3
"17749",178,3,"3",3,"1026.18",3
"16160",65,3,"2",2,"1025.44",3
"13602",64,3,"4",3,"1025.17",3
"17310",387,2,"2",2,"1025.10",3
"14204",2,5,"4",4,"1024.83",3
"17362",239,2,"7",4,"1024.04",3
"16568",427,1,"2",3,"1020.90",3
"12572",8,5,"2",2,"1020.42",3
"13376",99,3,"3",3,"1019.76",3
"18142",157,3,"2",2,"1019.52",3
"18074",373,2,"2",2,"1019.44",3
"12403",49,4,"2",2,"1019.36",3
"13956",5,5,"5",4,"1019.27",3
"16441",67,3,"5",4,"1019.13",3
"12828",2,5,"6",4,"1018.71",3
"16284",31,4,"3",3,"1018.48",3
"12905",576,1,"2",2,"1018.42",3
"16787",397,2,"4",4,"1017.53",3
"15970",303,2,"2",3,"1017.32",3
"12652",331,2,"2",2,"1017.03",3
"13641",640,1,"5",4,"1016.47",3
"13333",411,1,"3",3,"1015.74",3
"14675",16,5,"2",2,"1015.58",3
"16623",245,2,"4",3,"1015.24",3
"12410",308,2,"3",3,"1013.71",3
"13466",184,3,"5",4,"1013.35",3
"12642",25,4,"3",3,"1013.26",3
"15951",8,5,"3",3,"1013.17",3
"16451",87,3,"3",3,"1013.15",3
"17197",29,4,"1",1,"1013.01",3
"17980",165,3,"4",3,"1012.72",3
"14775",58,4,"3",3,"1011.90",3
"13039",584,1,"4",3,"1010.73",3
"16572",127,3,"3",3,"1009.60",3
"13258",11,5,"5",4,"1009.43",3
"16287",169,3,"5",4,"1006.98",3
"13429",10,5,"4",4,"1006.80",3
"15850",19,5,"6",4,"1006.75",3
"13238",17,5,"6",4,"1006.63",3
"15771",604,1,"3",3,"1006.54",3
"13427",19,4,"6",4,"1006.53",3
"12703",71,3,"4",3,"1006.53",3
"13549",25,4,"8",4,"1005.80",3
"13867",31,4,"3",3,"1005.09",3
"14214",30,4,"5",4,"1004.38",3
"18160",57,4,"3",3,"1003.88",3
"16435",512,1,"3",3,"1003.07",3
"12446",57,4,"1",1,"1002.31",3
"13857",393,2,"6",4,"1001.01",3
"14255",546,1,"1",1,"1000.63",3
"12545",75,3,"2",3,"1000.39",3
"15508",189,3,"6",4,"1000.27",3
"18143",116,3,"2",2,"1000.16",3
"13005",173,3,"4",4,"999.68",3
"12413",66,3,"4",3,"999.45",3
"17205",53,4,"3",3,"999.35",3
"17329",14,5,"5",4,"998.53",3
"17631",1,5,"7",4,"998.49",3
"12722",85,3,"4",3,"997.63",3
"13965",476,1,"3",3,"996.61",3
"16699",380,2,"7",4,"994.60",3
"13292",38,4,"5",4,"994.51",3
"17237",11,5,"4",3,"994.13",3
"15104",196,2,"2",2,"993.54",3
"17299",11,5,"6",4,"993.23",3
"14223",92,3,"3",3,"991.13",3
"13559",512,1,"2",2,"990.00",3
"13245",50,4,"2",2,"989.22",3
"17883",3,5,"7",4,"988.42",3
"15176",667,1,"1",2,"988.04",3
"16130",422,1,"4",3,"987.48",3
"18237",2,5,"5",4,"987.10",3
"13439",255,2,"3",3,"986.61",3
"12862",425,1,"2",2,"984.62",3
"17144",1,5,"2",2,"984.57",3
"15109",245,2,"3",3,"983.10",3
"12541",29,4,"3",3,"981.18",3
"12543",448,1,"1",1,"980.25",3
"14510",375,2,"3",3,"979.85",3
"14230",435,1,"3",3,"979.80",3
"15025",33,4,"2",2,"979.79",3
"17369",455,1,"1",1,"979.20",3
"13350",16,5,"2",2,"979.12",3
"14157",19,4,"5",4,"978.69",3
"15132",18,5,"5",4,"977.93",3
"14454",376,2,"5",4,"977.30",3
"17123",161,3,"3",3,"977.17",3
"17221",7,5,"5",4,"976.62",3
"15247",122,3,"3",3,"976.06",3
"15406",31,4,"4",4,"975.87",3
"17456",365,2,"2",2,"975.56",3
"12915",148,3,"4",4,"975.10",3
"16376",8,5,"2",2,"974.96",3
"15449",26,4,"3",3,"974.52",3
"12994",4,5,"3",3,"974.42",3
"17958",116,3,"2",2,"973.88",3
"12525",498,1,"3",3,"973.73",3
"16009",22,4,"4",3,"972.11",3
